external_id,Manuel_label,baslik,mevcut_kategori,oneri_kategori,primary_role_source,secondary_role_source,non_focus_role_source,role_evidence,proposed_discipline_relation,confidence,is_boundary_case,competing_role_1,competing_role_2,boundary_rationale,Manuel_Gerekce
1364871,FP,Agramatik Broca afazisinde fiil üretimi eğitiminin sistematik bir incelemesi,"Klinik Nöroloji, Odyoloji ve Konuşma-Dil Patolojisi, Psikiyatri",Bahçe Bitkileri,MATERIAL_OBJECT,,1,"Metin/Gerekçe: Agramatik Broca afazisi olan bireylerde fiil hatırlama ve fiil çekimi eğitimlerinin isimlendirme doğruluğu, cümle üretimi ve genelleme üzerindeki etkilerinin PR","Önerilen disiplin ('Bahçe Bitkileri'), makalede incelenen nesne/malzeme/hammadde kaynaklıdır.",HIGH,False,,,,"Agramatik Broca afazisi olan bireylerde fiil hatırlama ve fiil çekimi eğitimlerinin isimlendirme doğruluğu, cümle üretimi ve genelleme üzerindeki etkilerinin PRISMA 2020 kılavuzuna göre incelendiği doğrudan bir kliniki nöroloji, dil ve konuşma bozuklukları patolojisi ve nörolinguistik araştırmasıdır; sistemin ve modelin önerdiği 'Bahçe Bitkileri' ve 'Tarımsal Ekonomi' etiketleri tamamen absürt sistemsel çöp verilerdir (FP-1). Mevcut 'Klinik Nöroloji, Odyoloji ve Konuşma-Dil Patolojisi, Psikiyatri' ana kategorisi tam, eksiksiz ve %100 doğrudur."
1387808,TP-2,"Lawsonia inermis (Henna) extracts as a sustainable solution to combat multidrug-resistant gram-negative bacteria in surface water, sewage, and abattoir leachate: A quantitative antimicrobial analysis",Çevre Mühendisliği,Biyoteknoloji ve Uygulamalı Mikrobiyoloji,RESEARCH_FOCUS,,0,"Metin/Gerekçe: Yüzey suyu, kanalizasyon ve mezbaha atıksularından elde edilen çoklu ilaç dirençli (MDR) gram-negatif bakterilere karşı Lawsonia inermis (kına) ekstraktlarının ","Önerilen disiplin ('Biyoteknoloji ve Uygulamalı Mikrobiyoloji'), makalenin research_focus bileşeninden kaynaklanmaktadır.",HIGH,False,,,,"Yüzey suyu, kanalizasyon ve mezbaha atıksularından elde edilen çoklu ilaç dirençli (MDR) gram-negatif bakterilere karşı Lawsonia inermis (kına) ekstraktlarının (metanol/sulu) antimikrobiyal aktivitesinin, MIC ve MBC değerlerinin incelendiği doğrudan bir çevre mühendisliği ve uygulamalı mikrobiyoloji melez araştırmasıdır; mevcut 'Çevre Mühendisliği' omurgası korunmalı ve bitkisel antimikrobiyal ajanlar ile mikrobiyal dirençle mücadele boyutu için modelin isabetle önerdiği Biyoteknoloji ve Uygulamalı Mikrobiyoloji alanı ikincil etiket olarak eklenmelidir (TP-2 melez çalışma)."
1366967,TP-1,The Effect of Purple Carrot Powder on the Microbiological and Physicochemical Properties of Vacuum-Packed Meatballs During Storage (4°C),"Ziraat, Toprak Bilimi",Biyoteknoloji ve Uygulamalı Mikrobiyoloji,RESEARCH_FOCUS,METHOD,0,"Metin/Gerekçe: Vakumlu ambalajda 4°C'de depolanan köftelere mor havuç tozu (MHT) ilavesinin mikrobiyolojik sayımlar (TAMB, maya-küf, S. aureus), TBARS oksidasyon, pH, renk ve ","Önerilen disiplin ('Biyoteknoloji ve Uygulamalı Mikrobiyoloji'), makalenin research_focus bileşeninden kaynaklanmaktadır.",MEDIUM,True,RESEARCH_FOCUS,METHOD,Kullanılan nomogram veya biyoteknolojik analiz çalışmanın araştırma odağının merkezindedir (Method ↔ Research Focus).,"Vakumlu ambalajda 4°C'de depolanan köftelere mor havuç tozu (MHT) ilavesinin mikrobiyolojik sayımlar (TAMB, maya-küf, S. aureus), TBARS oksidasyon, pH, renk ve toplam fenolik/antioksidan özellikleri üzerine etkisinin incelendiği doğrudan bir gıda bilimi, et teknolojisi ve gıda mikrobiyolojisi araştırmasıdır; mevcut kategorideki 'Ziraat, Toprak Bilimi' etiketi yanlıştır. Makale k-NN yerel uzlaşısının (%70) isabetle belirlediği Gıda Bilimi ve Teknolojisi ana disiplinine aktarılmalı ve mikrobiyolojik analiz boyutu için modelin önerdiği Biyoteknoloji ve Uygulamalı Mikrobiyoloji alanı eklenmelidir (TP-1 kategori değişimi)."
1454381,FP,KAPADOKYA KIRSALINDA BİR YERLEŞİM MONOGRAFİSİ: GÖRE BELDESİ’NİN MİMARİ VE KÜLTÜREL MİRASI,Mimarlık,"Ziraat, Toprak Bilimi",CONTEXT,LEXICAL_SURFACE,1,"Metin/Gerekçe: Kapadokya Göre beldesinin geleneksel kırsal mimarisi, kaya oyma/yığma yapı teknikleri ve mimari belgelemesidir; modelin 'Ziraat, Toprak Bilimi' önerisi metindek","Önerilen disiplin ('Ziraat, Toprak Bilimi'), makalenin yürütüldüğü sektörel, coğrafi veya kurumsal uygulama bağlamı kaynaklıdır.",HIGH,False,,,,"Kapadokya Göre beldesinin geleneksel kırsal mimarisi, kaya oyma/yığma yapı teknikleri ve mimari belgelemesidir; modelin 'Ziraat, Toprak Bilimi' önerisi metindeki 'kırsal zirai yapılar/ambar' ve 'volkanik tüf/topoğrafya' ifadelerinden kaynaklanan hatalı bir kelime tuzağı ve model yanılgısıdır (FP-1). Mevcut Mimarlık etiketi tam ve doğrudur."
1366997,TP-1,Genetic Characterization and Brown Rust Resistance Screening of Gamma Irradiated Bread Wheat M4 Populations by DNA Markers,"Ziraat, Toprak Bilimi",Genetik ve Kalıtım,RESEARCH_FOCUS,,0,Metin/Gerekçe: Gama ışınlamasıyla oluşturulan ekmeklik buğday M4 popülasyonlarında retrotranspozon DNA belirteçleri (iPBS primerleri) ve Lr direnç genleri ile moleküler geneti,"Önerilen disiplin ('Genetik ve Kalıtım'), makalenin research_focus bileşeninden kaynaklanmaktadır.",HIGH,False,,,,Gama ışınlamasıyla oluşturulan ekmeklik buğday M4 popülasyonlarında retrotranspozon DNA belirteçleri (iPBS primerleri) ve Lr direnç genleri ile moleküler genetik karakterizasyon ve mutasyon ıslahı çalışmasıdır; mevcut 'Toprak Bilimi' etiketi tamamen hatalıdır ve modelin 'Genetik ve Kalıtım' tespitiyle doğrudan yer değiştirmelidir (TP-1).
1227997,FP,CAPS-SSR Markırları Kullanılarak Pamuk Kromozom Subsitüsyon Hatlarının Belirlenmesi,"Biyoloji, Genetik ve Kalıtım, Paleontoloji, Bitki Bilimleri","Malzeme Bilimleri, Tekstil",MATERIAL_OBJECT,CONTEXT,1,"Metin/Gerekçe: Pamukta (Gossypium L.) moleküler sitogenetik, kromozom sübstitüsyon hatları ve CAPS-SSR DNA markırları ile bitki ıslahı çalışmasıdır; modelin 'Malzeme Bilimleri","Önerilen disiplin ('Malzeme Bilimleri, Tekstil'), makalede incelenen nesne/malzeme/hammadde kaynaklıdır.",MEDIUM,True,MATERIAL_OBJECT,CONTEXT,Bitki ıslahı makalesinin girişinde pamuk/tekstil sektörel bağlamından bahsedilmektedir.,"Pamukta (Gossypium L.) moleküler sitogenetik, kromozom sübstitüsyon hatları ve CAPS-SSR DNA markırları ile bitki ıslahı çalışmasıdır; modelin 'Malzeme Bilimleri, Tekstil' önerisi giriş cümlesindeki genel pamuk/tekstil sektörü ifadelerinden kaynaklanan bir model yanılgısıdır (FP-1). Mevcut 'Biyoloji, Genetik ve Kalıtım, Bitki Bilimleri' etiketleri doğru olup veri tabanındaki alakasız 'Paleontoloji' etiketi veri giriş hatasıdır."
1407255,TP-2,BitigDiz: Türkçe Metin Dizinleme ve Analiz Programı,Dil ve Dil Bilim,"Bilgisayar Bilimleri, Yapay Zeka",RESEARCH_FOCUS,,0,Metin/Gerekçe: Doğal dil işleme (NLP) ve metin madenciliği yazılımı geliştirmesidir; Bilgisayar Bilimleri eklenmelidir.,"Önerilen disiplin ('Bilgisayar Bilimleri, Yapay Zeka'), makalenin research_focus bileşeninden kaynaklanmaktadır.",HIGH,False,,,,Doğal dil işleme (NLP) ve metin madenciliği yazılımı geliştirmesidir; Bilgisayar Bilimleri eklenmelidir.
1348463,FP,Yenilebilir Yabani Otların Kullanım Biçimleri ve Yenilebilir Yabani Otlara İlişkin Geleneksel Bilginin Aktarımı: Orta Karadeniz Örneği,"Antropoloji, Beşeri Bilimler, Folklor",Bahçe Bitkileri,MATERIAL_OBJECT,CONTEXT,1,"Metin/Gerekçe: Orta Karadeniz'de yenilebilir yabani otların mutfak kültürü, geleneksel bilginin sözlü aktarımı ve folklorik boyutunun 18 katılımcı ile mülakat yapılarak incele","Önerilen disiplin ('Bahçe Bitkileri'), makalede incelenen nesne/malzeme/hammadde kaynaklıdır.",MEDIUM,True,MATERIAL_OBJECT,CONTEXT,Folklorik mutfak kültüründe incelenen yabani otlar hem incelenen hammadde (materyal) hem de etnografik araştırma bağlamıdır.,"Orta Karadeniz'de yenilebilir yabani otların mutfak kültürü, geleneksel bilginin sözlü aktarımı ve folklorik boyutunun 18 katılımcı ile mülakat yapılarak incelendiği nitel bir sosyal bilim/kültür araştırmasıdır; modelin 'Bahçe Bitkileri' (Ziraat) önerisi yabani ot ve etnobotanik terimlerinden kaynaklanan hatalı bir model yanılgısıdır (FP-1). Mevcut 'Antropoloji, Beşeri Bilimler, Folklor' etiketleri tam ve doğrudur."
1339723,FP,Comparison of the Sensitive Volume Response of the Three Different Cylindrical Ionization Chambers with GEANT4 Simulations Using the Concept of Output Factor,"Biyofizik, Onkoloji","Malzeme Bilimleri, Özellik ve Test",METHOD,,1,Metin/Gerekçe: Radyoterapide (TrueBeam STx) kullanılan farklı iyon odası dedektörlerinin dozimetrik yanıtlarının ve çıktı faktörlerinin GEANT4 Monte Carlo simülasyonu ile doğr,"Önerilen disiplin ('Malzeme Bilimleri, Özellik ve Test'), makalede uygulanan analiz, ölçüm, algoritma veya yöntem kaynaklıdır.",HIGH,False,,,,"Radyoterapide (TrueBeam STx) kullanılan farklı iyon odası dedektörlerinin dozimetrik yanıtlarının ve çıktı faktörlerinin GEANT4 Monte Carlo simülasyonu ile doğrulanmasıdır (Tıbbi Radyasyon Fiziği ve Radyasyon Onkolojisi); modelin 'Malzeme Bilimleri, Özellik ve Test' önerisi iyon odası ölçüm/kalibrasyon ifadelerinden kaynaklanan bir model yanılgısıdır (FP-1). Mevcut 'Biyofizik, Onkoloji' etiketleri tam ve doğrudur."
1349447,TP-2,"Yoğun bakım ünitesinde yatan hasta ailelerinin gereksinimleri, psikolojik sıkıntıları ve sosyal destek düzeylerinin incelenmesi","Psikiyatri, Yoğun Bakım, Tıp",Sağlık Politikaları ve Hizmetleri,RESEARCH_FOCUS,,0,Metin/Gerekçe: Yoğun bakım hasta yakınlarının psikososyal bakım ve destek analizi; Tıp yanına Hemşirelik/Sağlık Hizmetleri eklenmelidir.,"Önerilen disiplin ('Sağlık Politikaları ve Hizmetleri'), makalenin research_focus bileşeninden kaynaklanmaktadır.",HIGH,False,,,,Yoğun bakım hasta yakınlarının psikososyal bakım ve destek analizi; Tıp yanına Hemşirelik/Sağlık Hizmetleri eklenmelidir.
1243292,TP-1,Demir Bazlı Manyetik Nanopartiküllerin Genotoksik Etkilerinin Drosophila  melanogaster’de Araştırılması,"Kuş Bilimi, Parazitoloji, Tıbbi Araştırmalar Deneysel",Nanobilim ve Nanoteknoloji,RESEARCH_FOCUS,MATERIAL_OBJECT,0,"Metin/Gerekçe: Manyetik nanopartiküllerin (Fe3O4, NiFe2O4 vb.) model organizma Drosophila melanogaster üzerinde genotoksisite ve DNA hasarı analizidir; mevcut 'Kuş Bilimi' ve ","Önerilen disiplin ('Nanobilim ve Nanoteknoloji'), makalenin research_focus bileşeninden kaynaklanmaktadır.",MEDIUM,True,RESEARCH_FOCUS,MATERIAL_OBJECT,Odun/fındık kabuğu/nanopartikül materyal karakterizasyonu çalışmanın esas araştırma odağıdır (Material ↔ Research Focus).,"Manyetik nanopartiküllerin (Fe3O4, NiFe2O4 vb.) model organizma Drosophila melanogaster üzerinde genotoksisite ve DNA hasarı analizidir; mevcut 'Kuş Bilimi' ve 'Parazitoloji' etiketleri veri tabanı hatası olup modelin 'Nanobilim ve Nanoteknoloji' tespitiyle düzeltilmelidir (TP-1)."
1348124,FP,Tomruk Çarpmasına Bağlı Ölümler: Bir Otopsi Çalışması: Retrospektif Çalışma,"Adli Tıp, Temel Sağlık Hizmetleri",Orman Mühendisliği,CONTEXT,MATERIAL_OBJECT,1,Metin/Gerekçe: Ormancılık sektöründe tomruk çarpmasına bağlı ölüm olgularının Adli Tıp Kurumu otopsi kayıtları üzerinden künt travma ve ölüm nedenleri açısından incelendiği ad,"Önerilen disiplin ('Orman Mühendisliği'), makalenin yürütüldüğü sektörel, coğrafi veya kurumsal uygulama bağlamı kaynaklıdır.",MEDIUM,True,CONTEXT,MATERIAL_OBJECT,Orman iş kazası bir sektörel bağlamdır; tomruk ise kazaya yol açan fiziksel nesnedir.,"Ormancılık sektöründe tomruk çarpmasına bağlı ölüm olgularının Adli Tıp Kurumu otopsi kayıtları üzerinden künt travma ve ölüm nedenleri açısından incelendiği adli tıp ve iş sağlığı araştırmasıdır; travmanın orman iş kazası kaynaklı olması çalışmayı mühendislik yapmaz, modelin 'Orman Mühendisliği' önerisi sektörel bağlamdan kaynaklanan bir model yanılgısıdır (FP-1). Mevcut 'Adli Tıp, Temel Sağlık Hizmetleri' etiketleri tam ve doğrudur."
1206718,TP-1,Budist Anlatı Metinlerine Ait Muhtelif Eski Uygurca Fragmanlar,"Astronomi ve Astrofizik, Biyoloji, Biyoloji Çeşitliliğinin Korunması, Paleontoloji, Zooloji",Asya Çalışmaları,RESEARCH_FOCUS,,0,"Metin/Gerekçe: Berlin Turfan Koleksiyonu'ndaki Eski Uygurca Budist anlatı metinlerinin filolojik neşri, harf çevirisi ve sözlük çalışmasıdır; veri tabanındaki mevcut 'Astronom","Önerilen disiplin ('Asya Çalışmaları'), makalenin research_focus bileşeninden kaynaklanmaktadır.",HIGH,False,,,,"Berlin Turfan Koleksiyonu'ndaki Eski Uygurca Budist anlatı metinlerinin filolojik neşri, harf çevirisi ve sözlük çalışmasıdır; veri tabanındaki mevcut 'Astronomi, Biyoloji, Zooloji, Paleontoloji' etiketleri tamamen sistemsel bir hata/çöp veri olup modelin 'Asya Çalışmaları' önerisiyle doğrudan yer değiştirilmelidir (TP-1 tam düzeltme)."
1422963,FP,Çok ölçekli morfolojik arka plan tahmini ve adaptif histogram modifikasyonu ile tıbbi görüntülerde tübüler yapıların iyileştirilmesi,"Görüntüleme Bilimi ve Fotoğraf Teknolojisi, Mühendislik, Biyotıp",Göz Hastalıkları,NEIGHBORING_DISCIPLINE,,0,Metin/Gerekçe: Tıbbi görüntülerde (anjiyogram ve retina) tübüler damar yapılarının çok ölçekli morfolojik filtreleme ve sigmoid histogram modifikasyonu ile kontrastının artırı,"Önerilen disiplin ('Göz Hastalıkları'), makalenin gerçek alanı ile yakın komşu/kardeş disiplin sınır kaymasıdır.",HIGH,False,,,,"Tıbbi görüntülerde (anjiyogram ve retina) tübüler damar yapılarının çok ölçekli morfolojik filtreleme ve sigmoid histogram modifikasyonu ile kontrastının artırılmasına yönelik biyomedikal görüntü işleme çalışmasıdır; modelin 'Göz Hastalıkları' (Tıp) önerisi retina test veri setinden kaynaklanan bir model yanılgısıdır (FP-1). Mevcut 'Görüntüleme Bilimi ve Fotoğraf Teknolojisi, Biyotıp Mühendisliği' etiketleri doğru ve yeterlidir."
1404477,FP,İki Farklı Yöntemle Uygulanan Sitrik Asidin Pürüzlendirilmiş ve Pürüzlendirilmemiş Titanyum Yüzeylerinde Neden Olduğu Fiziksel Değişimler,Diş Hekimliği,Hücre ve Doku Mühendisliği,MATERIAL_OBJECT,LEXICAL_SURFACE,1,Metin/Gerekçe: Diş hekimliğinde kullanılan titanyum implant yüzeylerinin sitrik asit dekontaminasyonu sonrası yüzey pürüzlülüğü ve temas açısı (ıslanabilirlik) değişimlerinin ,"Önerilen disiplin ('Hücre ve Doku Mühendisliği'), makalede incelenen nesne/malzeme/hammadde kaynaklıdır.",HIGH,False,,,,Diş hekimliğinde kullanılan titanyum implant yüzeylerinin sitrik asit dekontaminasyonu sonrası yüzey pürüzlülüğü ve temas açısı (ıslanabilirlik) değişimlerinin incelendiği dental implantoloji ve biyomalzeme yüzey karakterizasyonu çalışmasıdır; çalışmada hücre kültürü veya doku iskelesi bulunmayıp modelin 'Hücre ve Doku Mühendisliği' önerisi biyofilm ve yüzey modifikasyonu terimlerinden kaynaklanan bir model yanılgısıdır (FP-1). Mevcut 'Diş Hekimliği' etiketi doğrudur.
1393862,FP,Modeling Early Growth of Honamlı Kids Using Nonlinear Growth Curves,Ziraat Mühendisliği,Pediatri,POLYSEMY,SAMPLE_POPULATION,0,"Metin/Gerekçe: Honamlı keçisi oğlaklarında (Honamlı kids) canlı ağırlık artışı ve erken dönem büyüme dinamiklerinin doğrusal olmayan büyüme eğrileri (Gompertz, Lojistik vb.) i","Önerilen disiplin ('Pediatri'), metindeki çok anlamlı sözcüğün farklı alan anlamıyla karışmasından doğmuştur.",MEDIUM,True,POLYSEMY,LEXICAL_SURFACE,İngilizce 'kids' sözcüğü hem leksikal çok anlamlılık (oğlak/çocuk) hem de yüzeyel sözcük tuzağı olarak yorumlanabilir; ayrıca hayvan verisinin pediatriye aktarılması cross-domain boyutu da taşır.,"Honamlı keçisi oğlaklarında (Honamlı kids) canlı ağırlık artışı ve erken dönem büyüme dinamiklerinin doğrusal olmayan büyüme eğrileri (Gompertz, Lojistik vb.) ile modellenmesine dayalı bir Zootekni/Ziraat Mühendisliği çalışmasıdır; modelin 'Pediatri' (Çocuk Sağlığı) önerisi İngilizce 'kids' (oğlak/çocuk) ve 'early growth' kelimelerinin çok anlamlılığından kaynaklanan bariz bir kelime tuzağı ve model yanılgısıdır (FP-1). Mevcut 'Ziraat Mühendisliği' etiketi tam ve doğrudur."
1403644,TP-2,Konvansiyonel ve Hibrit Maksiller Genişletmenin Burun Dokusu Üzerindeki Etkilerinin Karşılaştırmalı Değerlendirilmesi,Diş Hekimliği,"Kulak, Burun, Boğaz",NEIGHBORING_DISCIPLINE,RESEARCH_FOCUS,0,Metin/Gerekçe: Ortodontik maksiller genişletme (RME ve hibrit apareyler) uygulamalarının burun yumuşak/sert dokuları ve nazal kavite boyutları üzerindeki anatomik etkilerinin ,"Önerilen disiplin ('Kulak, Burun, Boğaz'), makalenin neighboring_discipline bileşeninden kaynaklanmaktadır.",MEDIUM,True,NEIGHBORING_DISCIPLINE,RESEARCH_FOCUS,Anatomik veya klinik olarak komşu disiplinlerarası sınır kesişimidir (Neighboring Discipline ↔ Research Focus).,"Ortodontik maksiller genişletme (RME ve hibrit apareyler) uygulamalarının burun yumuşak/sert dokuları ve nazal kavite boyutları üzerindeki anatomik etkilerinin KIBT ile incelendiği disiplinlerarası bir klinik çalışmadır; mevcut Diş Hekimliği etiketinin yanına burun dokusu/nazal anatomi boyutuyla Kulak, Burun, Boğaz alanı eklenmelidir (TP-2 melez çalışma)."
1399848,TP-2,"Artificial intelligence in mycology: a systematic review of species identification, biotechnological assessment, and explainable deep learning methods",Mantar Bilimi,"Bilgisayar Bilimleri, Yapay Zeka",RESEARCH_FOCUS,,0,"Metin/Gerekçe: Mantar biliminde (mikoloji) tür teşhisi, toksik tür tespiti ve habitat analizinde kullanılan derin öğrenme (CNN, YOLO, UNet) ve açıklanabilir yapay zeka (Grad-C","Önerilen disiplin ('Bilgisayar Bilimleri, Yapay Zeka'), makalenin research_focus bileşeninden kaynaklanmaktadır.",HIGH,False,,,,"Mantar biliminde (mikoloji) tür teşhisi, toksik tür tespiti ve habitat analizinde kullanılan derin öğrenme (CNN, YOLO, UNet) ve açıklanabilir yapay zeka (Grad-CAM, SHAP, LIME) metodolojilerinin sistematik derlemesidir; mevcut Mantar Bilimi etiketinin yanına çalışmanın bilişim boyutu olan Bilgisayar Bilimleri, Yapay Zeka alanı eklenmelidir (TP-2 melez çalışma)."
1376002,TP-2,Adli Vaka ve Adli Delil Yönetimi Eğitimi: Paramedik Öğrenci Örneği,Adli Tıp,"Eğitim, Eğitim Araştırmaları",RESEARCH_FOCUS,,0,Metin/Gerekçe: Paramedik öğrencilerine yönelik adli vaka ve delil yönetimi eğitiminin etkinliğinin ön test-son test yarı deneysel modeli ile ölçüldüğü tıp/sağlık eğitimi araşt,"Önerilen disiplin ('Eğitim, Eğitim Araştırmaları'), makalenin research_focus bileşeninden kaynaklanmaktadır.",HIGH,False,,,,"Paramedik öğrencilerine yönelik adli vaka ve delil yönetimi eğitiminin etkinliğinin ön test-son test yarı deneysel modeli ile ölçüldüğü tıp/sağlık eğitimi araştırmasıdır; mevcut Adli Tıp etiketinin yanına çalışmanın pedagojik ve eğitimsel metodolojisi boyutuyla Eğitim, Eğitim Araştırmaları alanı eklenmelidir (TP-2 melez çalışma)."
1453957,FP,Potentials of Avocado Pear Seed Meal as Replacement for Maize in the Diets of Starter Local Turkeys,Veterinerlik,Gıda Bilimi ve Teknolojisi,NEIGHBORING_DISCIPLINE,LEXICAL_SURFACE,0,"Metin/Gerekçe: Hindi yavrularında (starter local turkeys) rasyona katılan avokado çekirdeği ununun büyüme performansı, karkas verimi ve organ ağırlıklarına etkisinin incelendi","Önerilen disiplin ('Gıda Bilimi ve Teknolojisi'), makalenin gerçek alanı ile yakın komşu/kardeş disiplin sınır kaymasıdır.",HIGH,False,,,,"Hindi yavrularında (starter local turkeys) rasyona katılan avokado çekirdeği ununun büyüme performansı, karkas verimi ve organ ağırlıklarına etkisinin incelendiği bir hayvan besleme ve rasyon (Veterinerlik/Zootekni) çalışmasıdır; modelin 'Gıda Bilimi ve Teknolojisi' önerisi rasyon bileşimi ve fitokimyasal besin analiz terimlerinden kaynaklanan bir model yanılgısıdır (FP-1). Mevcut 'Veterinerlik' etiketi tam ve doğrudur."
