external_id,embedding_row,UMAP_1,UMAP_2,Ana_Konu,main_level_2_predictions,leaf_predictions,true_subjects,title,doi,language
1399934,16032,6.78112,5.508744,Fen > Mühendislik,Fen > Mühendislik || Sosyal > Sosyal,"Bilgisayar Bilimleri, Bilgi Sistemleri || İletişim","Fen > Mühendislik > Bilgisayar Bilimleri, Yapay Zeka || Sosyal > Sosyal > Etik || Sosyal > Sosyal > İletişim",Dijital Reklamcılıkta Yapay Zekâ Uygulamaları Kullanımı ve Etik Tasarım Çerçevesini Tanımlamak,10.35674/kent.1669894,TUR
1300577,2738,2.6832588,7.1968613,Fen > Mühendislik,Fen > Mühendislik,"Malzeme Bilimleri, Kâğıt ve Ahşap || İnşaat Mühendisliği","Fen > Mühendislik > Malzeme Bilimleri, Kaplamalar ve Filmler || Fen > Mühendislik > Mimarlık",Mimaride Emprenyeli Ahşap Seçimi İçin Fiziksel Özellik Odaklı  Bir Analiz,10.29130/dubited.1431384,TUR
1297897,2667,5.5556955,7.4566064,Fen > Mühendislik,Fen > Mühendislik,"Denizcilik || Bilgisayar Bilimleri, Bilgi Sistemleri || Endüstri Mühendisliği","Fen > Mühendislik > Bilgisayar Bilimleri, Yazılım Mühendisliği || Fen > Mühendislik > Denizcilik || Fen > Mühendislik > Endüstri Mühendisliği || Fen > Mühendislik > Mühendislik, Deniz",Demiryolu Sistemlerinin Kritik Bileşenleri Olarak Organizasyonlar Arası Lojistik Bilgi Sistemleri: Bir Yazın Taraması,10.47072/demiryolu.1531456,TUR
1272493,2116,5.8646116,10.035263,Fen > Mühendislik,Fen > Mühendislik,"İnşaat Mühendisliği || Mühendislik, Jeoloji || Bilgisayar Bilimleri, Yapay Zeka","Fen > Mühendislik > Bilgisayar Bilimleri, Bilgi Sistemleri || Fen > Mühendislik > Bilgisayar Bilimleri, Sibernitik || Sosyal > Sosyal > Coğrafya",6 Şubat depremlerinden etkilenen şehirlere ait OpenStreetMap verilerinin niceliksel ve semantik analizi,10.28948/ngumuh.1476998,TUR
1404851,18138,7.759782,5.5749726,Sosyal > Sosyal,Sosyal > Sosyal,"Eğitim, Eğitim Araştırmaları || Etik",Sosyal > Sosyal > Etik || Sosyal > Sosyal > İşletme,KÜLTÜRÜN ETİK-TUTUM VE WHISTLEBLOWING NİYETİ ÜZERİNE ETKİSİ: AZERBAYCAN VE TÜRKİYE'DE MUHASEBE DERSİ ALAN ÖĞRENCİLER ÜZERİNE KARŞILAŞTIRMALI BİR ARAŞTIRMA,10.58884/akademik-hassasiyetler.1766237,TUR
505096,20816,3.8691976,3.8010283,Fen > Temel Bilimler,Fen > Temel Bilimler || Fen > Tıp,Parazitoloji || Halk ve Çevre Sağlığı,Fen > Tıp > Enfeksiyon Hastalıkları || Fen > Tıp > Halk ve Çevre Sağlığı || Fen > Tıp > Tropik Tıp,İmporte Sıtma Vakalarının Değerlendirilmesi: Ankara’da Bir Eğitim ve Araştırma Hastanesi Deneyimi,10.33631/sabd.1053941,TUR
1273853,2140,0.94868886,7.4377403,Fen > Temel Bilimler,Fen > Temel Bilimler || Fen > Mühendislik,"Kimya, Uygulamalı || Nanobilim ve Nanoteknoloji || Mühendislik, Makine","Fen > Mühendislik > Hücre ve Doku Mühendisliği || Fen > Mühendislik > Malzeme Bilimleri, Biyomalzemeler || Fen > Mühendislik > Malzeme Bilimleri, Kompozitler",Silan Ajanları ile Modifiye Edilmiş Montmorillonit Katkılı Polimerik Kompozit Filmlerin Üretilmesi ve Karakterizasyonu,10.35234/fumbd.1418011,TUR
1229197,698,9.558589,7.1971607,Sosyal > Sosyal,Sosyal > Sosyal,Edebiyat || Folklor,Fen > Temel Bilimler > Astronomi ve Astrofizik || Sosyal > Sosyal > Din Bilimi,"KLASİK ŞİİRDE ASTRONOMİK VE ASTROLOJİK BİR KAVRAM KARMAŞASI: CEVZÂ, İKİZLER Mİ AVCI MI?",10.20304/humanitas.1382227,TUR
1398664,15496,2.2207265,7.7473207,Fen > Mühendislik,Fen > Mühendislik,İnşaat Mühendisliği,"Fen > Mühendislik > Yeşil, Sürdürülebilir Bilim ve Teknoloji || Fen > Mühendislik > İnşaat Mühendisliği || Fen > Mühendislik > İnşaat ve Yapı Teknolojisi",The Effect of Cellulose Fibers Recovered from Primary Sludge on Concrete Performance,10.17798/bitlisfen.1794277,ENG
1387536,11490,4.7659636,2.4010267,Fen > Tıp,Fen > Tıp,Geriatri ve Gerontoloji || Kalp ve Kalp Damar Sistemi,Fen > Tıp > Geriatri ve Gerontoloji || Fen > Tıp > Kalp ve Kalp Damar Sistemi || Sosyal > Sosyal > Beslenme ve Diyetetik,Koroner arter hastalığı tanılı 65 yaş üzeri servis hastalarının nütrisyonel durumu ve yaşam kalitesinin değerlendirilmesi,10.21673/anadoluklin.1699443,TUR
1403035,17480,2.6290066,8.779395,Fen > Temel Bilimler,Fen > Temel Bilimler,Termodinamik,"Fen > Mühendislik > Mühendislik, Makine || Fen > Temel Bilimler > Termodinamik","Energy, Exergy, and Life Cycle Climate Performance Analyses of Vapor Compression Refrigeration System Used C-Pentane as Refrigerant",10.19113/sdufenbed.1723572,TUR
1377146,9214,9.501221,7.106649,Sosyal > Sosyal,Sosyal > Sosyal,Edebiyat,Sosyal > Sosyal > Bilim Felsefesi ve Tarihi || Sosyal > Sosyal > Edebiyat,EDEBİYAT TARİHİNİN YARDIMCI KAYNAKLARI MECMUALAR VE DİVANLARA GİRMEMİŞ BAZI ŞİİRLER,10.65007/gaziturkiyat.1776171,TUR
1387319,11432,3.358954,6.966799,Fen > Temel Bilimler,Fen > Temel Bilimler || Fen > Mühendislik,Su Kaynakları || Çevre Mühendisliği,"Fen > Mühendislik > Malzeme Bilimleri, Tekstil || Fen > Tıp > Üroloji ve Nefroloji",Derin Ötektik Çözelti (Des) Esaslı Susuz Ön Terbiye Süreçlerinin Geliştirilmesi,,TUR
1381250,9977,3.9684472,1.138505,Fen > Tıp,Fen > Tıp,Klinik Nöroloji || Mikrobiyoloji,Fen > Tıp > Periferik Damar Hastalıkları,Her An Yırtılabilen Boyun Arteriovenöz Malformasyonları,10.12996/gmj.2024.3823,TUR
1398513,15431,3.7517245,2.642624,Fen > Tıp,Fen > Tıp,Endokrinoloji ve Metabolizma || İmmünoloji || Hematoloji,Fen > Tıp > Endokrinoloji ve Metabolizma || Fen > Tıp > Kalp ve Kalp Damar Sistemi || Fen > Tıp > Periferik Damar Hastalıkları,"Metabolik Sendromun Ötesinde: METS-IR, TyG İndeksi ve Epikardiyal Yağ Dokusunun Farklı Vasküler Yataklardaki Subklinik Aterosklerozla İlişkisi",10.53446/actamednicomedia.1902576,TUR
1398313,15338,3.7757719,2.0383132,Fen > Tıp,Fen > Tıp,İmmünoloji || Romatoloji || Mikrobiyoloji,Fen > Tıp > Romatoloji,Anti IL-6 Treatment for Calcium Pyrophosphate Disease Report of 4 Cases and a Short Literature Review,10.5152/eurjrheum.2026.25080,ENG
1403800,17820,3.8696535,6.9502525,Fen > Mühendislik,Fen > Mühendislik || Fen > Temel Bilimler,Meteoroloji ve Atmosferik Bilimler || Su Kaynakları,"Fen > Temel Bilimler > Çevre Bilimleri || Fen > Ziraat > Ziraat, Toprak Bilimi",Yarı Kurak Alanlarda Tuzluluk-Vejetasyon Etkileşiminin Modellenmesi: Google Earth Engine Tabanlı Karşılaştırmalı Bir Regresyon Analizi,10.30910/turkjans.1844748,TUR
1402837,17397,3.121378,2.0213063,Fen > Tıp,Fen > Tıp,Onkoloji || Kadın Hastalıkları ve Doğum,Fen > Tıp > Kadın Hastalıkları ve Doğum || Fen > Tıp > Onkoloji,Endometriozisli Hastalarda Malignite Spektrumu: Retrospektif Gözlemsel Bir Çalışma,10.24074/tjrms.2026-116989,TUR
1451292,20507,2.348899,4.6922965,Fen > Mühendislik,Fen > Mühendislik || Fen > Tıp || Sosyal > Sosyal,"Gıda Bilimi ve Teknolojisi || Biyoteknoloji ve Uygulamalı Mikrobiyoloji || Otelcilik, Konaklama, Spor ve Turizm",Fen > Mühendislik > Gıda Bilimi ve Teknolojisi || Fen > Tıp > Mikrobiyoloji,Microbiological quality of Çökelek cheeses offered for sale in Diyarbakir and compliance with the Turkish Food Codex,10.3153/FH26023,ENG
1370324,8145,5.763875,9.912069,Fen > Mühendislik,Fen > Mühendislik,"Mühendislik, Jeoloji || İnşaat Mühendisliği || Maden İşletme ve Cevher Hazırlama",Fen > Mühendislik > Jeokimya ve Jeofizik || Fen > Mühendislik > Meteoroloji ve Atmosferik Bilimler || Fen > Temel Bilimler > Çevre Bilimleri,"Radon Konsantrasyonun Marmara Bölgesindeki Fay Zonlarında IOT Donanımlı Yerli Radon Detektörleri ile İzlenmesi, Değerlendirilmesi ve Depremlerin Önceden Tahmininde Kullanılabilirliğinin Güncel Yöntemlerle Araştırılması",,TUR
1398453,15403,4.0301495,7.6848545,Fen > Mühendislik,Fen > Mühendislik || Fen > Temel Bilimler,"Bilgisayar Bilimleri, Yazılım Mühendisliği || Mühendislik, Elektrik ve Elektronik || Çevre Bilimleri",Fen > Mühendislik > Çevre Mühendisliği || Fen > Temel Bilimler > Çevre Bilimleri,Design and Optimization of an IoT-Based Air Pollution Sensing Network for Seasonal Monitoring in Industrial Zones,10.54287/gujsa.1809172,ENG
1411173,19029,5.3380933,5.6538134,Sosyal > Sosyal,Sosyal > Sosyal,"Otelcilik, Konaklama, Spor ve Turizm || Edebiyat || Siyasi Bilimler",Sosyal > Sosyal > Tarih || Sosyal > Sosyal > Uluslararası İlişkiler || Sosyal > Sosyal > İletişim,"Cumhuriyet Döneminde Modernlik Anlatısı: Ulusal Kimlik, Mutfak ve Gastrodiplomasi",10.54722/iletisimvediplomasi.1889703,TUR
1449177,20335,7.343337,7.4329014,Sosyal > Sosyal,Sosyal > Sosyal,Uluslararası İlişkiler || Tarih || Sosyoloji,Sosyal > Sosyal > Tarih || Sosyal > Sosyal > Uluslararası İlişkiler || Sosyal > Sosyal > İletişim,SPOR DİPLOMASİSİ ÇERÇEVESİNDE BALKAN KUPASI VE TÜRK BASININDAKİ TEMSİLİ (1929-1939),10.30903/baed.1853481,TUR
1238211,907,3.1710382,5.106644,Fen > Tıp,Fen > Tıp || Fen > Temel Bilimler,Biyoteknoloji ve Uygulamalı Mikrobiyoloji || Balıkçılık || Deniz ve Tatlı Su Biyolojisi,Fen > Temel Bilimler > Balıkçılık || Fen > Temel Bilimler > Deniz ve Tatlı Su Biyolojisi || Fen > Temel Bilimler > Mantar Bilimi || Fen > Temel Bilimler > Oşinografi || Fen > Temel Bilimler > Parazitoloji || Fen > Temel Bilimler > Zooloji,"Gastropodların Biyomalzeme Olarak Değerlendirilmesi: Monodonta turbinata (Born, 1780)",10.22392/actaquatr.1301286,TUR
1218664,530,2.7326643,5.117597,Fen > Temel Bilimler,Fen > Temel Bilimler || Fen > Ziraat,Entomoloji || Bitki Bilimleri,Fen > Temel Bilimler > Kuş Bilimi || Fen > Ziraat > Bahçe Bitkileri || Fen > Ziraat > Bitki Bilimleri,Bazı Çilek Çeşitlerinde Bor ve Bal Arısı Uygulamalarının Tozlanma Başarısı Üzerine Etkileri,10.33724/zm.1343309,TUR
1378491,9485,3.3165507,8.548291,Fen > Mühendislik,Fen > Mühendislik,"Mühendislik, Deniz || Mühendislik, Kimya || Endüstri Mühendisliği","Fen > Mühendislik > Mühendislik, Deniz",Evaluating the impact of inefficient maintenance practices of diesel engines on the ship’s operational efficiency,10.29187/2792-0771.1036,ENG
1398443,15397,6.2081347,4.887126,Sosyal > Sosyal,Sosyal > Sosyal,"Sağlık Politikaları ve Hizmetleri || Eğitim, Eğitim Araştırmaları",Sosyal > Sosyal > Kamu Yönetimi || Sosyal > Sosyal > İşletme,Does the Management Also Have a Disease? Evaluation from the Perspective of Turkish Public Employees,10.30798/makuiibf.1754403,ENG
1384123,10653,7.06943,5.357112,Sosyal > Sosyal,Sosyal > Sosyal || Fen > Tıp,İletişim || Geriatri ve Gerontoloji,Fen > Tıp > Geriatri ve Gerontoloji || Sosyal > Sosyal > Sosyoloji,Yaşçılık Söyleminin Sosyal Medyada Analizi Üzerine Bir Çalışma,10.33417/tsh.1678693,TUR
1346681,5202,2.4584877,1.6590627,Fen > Tıp,Fen > Tıp,Onkoloji || İmmünoloji || Enfeksiyon Hastalıkları,Fen > Tıp > Gastroenteroloji ve Hepatoloji || Fen > Tıp > Onkoloji || Fen > Tıp > İmmünoloji,Unraveling the Causal Links Between Immune Traits and Hepatocellular Carcinoma: Insights From a Bi-Directional Mendelian Randomization Study,10.5152/,ENG
1363502,7023,7.7814493,7.1754436,Sosyal > Sosyal,Sosyal > Sosyal,Edebiyat || Siyasi Bilimler || Tarih,Sosyal > Sosyal > Nüfus İstatistikleri Bilimi || Sosyal > Sosyal > Uluslararası İlişkiler || Sosyal > Sosyal > İktisat,"Malay Yarımadasında İngiliz Kolonyal Kapitalizmi: Söylemsel, Demografik ve Ekonomik Dönüşümler",10.19059/mukaddime.1652148,TUR
1366532,7490,2.0976796,9.6712055,Fen > Temel Bilimler,Fen > Temel Bilimler,"Termodinamik || Fizik, Atomik ve Moleküler Kimya","Fen > Temel Bilimler > Biyoloji || Fen > Temel Bilimler > Fizik, Matematik || Fen > Temel Bilimler > Matematik",On the second  boundary value problem for the system of thermoelasticity with microtemperatures,10.33205/cma.1800066,ENG
1356569,6272,3.710023,1.1064019,Fen > Tıp,Fen > Tıp,Mikrobiyoloji || Cerrahi,Fen > Tıp > Cerrahi || Fen > Tıp > Fizyoloji,Nadir bir olgu: Atipik yerleşimli safra kesesi,10.18614/dehm.1813866,TUR
1402866,17414,7.252124,5.2179503,Sosyal > Sosyal,Sosyal > Sosyal || Fen > Tıp,Madde Bağımlılığı || Psikiyatri || Psikoloji,Sosyal > Sosyal > Aile Çalışmaları || Sosyal > Sosyal > Hemşirelik || Sosyal > Sosyal > Kadın Araştırmaları,The mediating effect of social media addiction on the relationship between social and emotional loneliness and marital adjustment in married women,10.31125/globnursinsights.1760449,ENG
1169888,126,6.799482,0.71924335,Fen > Tıp,Fen > Tıp || Sosyal > Sosyal,Halk ve Çevre Sağlığı || Hemşirelik,Fen > Tıp > Sağlık Bilimleri ve Hizmetleri || Fen > Tıp > Tropik Tıp || Sosyal > Sosyal > Hemşirelik,Exploring the Experiences of Nurses in Providing Care to Patients with COVID-19: A Qualitative Study in Iran,10.5152/FNJN.2023.22016,ENG
1335137,4326,5.673663,1.6995276,Fen > Tıp,Fen > Tıp,Rehabilitasyon || Romatoloji || Ortopedi,Fen > Tıp > Biyofizik || Fen > Tıp > Romatoloji,A comparison of thermal characteristics of the small joints of the hands between patients with rheumatoid arthritis and healthy controls,10.46497/ArchRheumatol.2024.10753,ENG
1398888,15597,6.9163036,0.8288238,Fen > Tıp,Fen > Tıp || Sosyal > Sosyal,Halk ve Çevre Sağlığı || Psikoloji,Fen > Tıp > Halk ve Çevre Sağlığı || Sosyal > Sosyal > İşletme,ÇALIŞANLARIN COVİD-19 KORKUSUNUN İŞYERİ GÜVENLİK İKLİMİ ÜZERİNDEKİ ETKİLERİ: UYGULAMALI BİR ÇALIŞMA,10.31671/doujournal.1671158,TUR
1400734,16399,7.1057544,4.057403,Sosyal > Sosyal,Sosyal > Sosyal,"Eğitim, Özel",Sosyal > Sosyal > Kamu Yönetimi || Sosyal > Sosyal > Sosyal Çalışma,Büyükşehir Belediyelerinin Engellilik Politikalarının Stratejik Planları Üzerinden Karşılaştırılması,10.29216/ueip.1841370,TUR
1344952,5064,4.3883767,3.0643675,Fen > Tıp,Fen > Tıp,Enfeksiyon Hastalıkları || Pediatri || Mikrobiyoloji,Fen > Temel Bilimler > Parazitoloji || Fen > Tıp > Cerrahi || Fen > Tıp > Pediatri,The neglected role of Enterobius vermicularis genetic variation in pediatric acute appendicitis,10.5455/medscience.2025.05.121,ENG
1395992,14463,0.93005395,6.7683363,Fen > Temel Bilimler,Fen > Temel Bilimler || Fen > Mühendislik,"Kimya, Tıbbi || Nanobilim ve Nanoteknoloji || Hücre ve Doku Mühendisliği",Fen > Eczacılık > Farmakoloji ve Eczacılık || Fen > Mühendislik > Nanobilim ve Nanoteknoloji,Green Modified Graphene Oxide Nanoplatelets as Drug Adsorbents,10.12991/jrespharm.1718624,ENG
1387386,11450,4.7445836,1.2115579,Fen > Tıp,Fen > Tıp,Romatoloji || Ortopedi || Anatomi ve Morfoloji,Fen > Tıp > Ortopedi,THE HISTORY AND EVOLUTION OF SURGICAL DEFORMITY CORRECTION IN ADOLESCENT IDIOPATHIC SCOLIOSIS,10.4274/jtss.galenos.2026.75046,ENG
1378350,9451,4.1915236,0.73004586,Fen > Tıp,Fen > Tıp,Göz Hastalıkları || Klinik Nöroloji,Fen > Tıp > Göz Hastalıkları || Fen > Tıp > Nörolojik Bilimler,Evaluation of Optic Nerve Head Vessel Density in Glaucoma Patients After Unilateral Phacoemulsification Using Solix Optical Coherence Tomography Angiography: Long-Term Results,10.5152/cjm.2025.25072,ENG
1390232,12169,8.071891,3.875026,Sosyal > Sosyal,Sosyal > Sosyal,Müzik,"Sosyal > Sosyal > Eğitim, Eğitim Araştırmaları || Sosyal > Sosyal > Müzik",Müzik Özel Yetenek Seçme Sınavında Puanlayıcı Davranışlarının İncelenmesi,10.9779/pauefd.1597598,TUR
1390214,12155,5.862271,3.456102,Fen > Tıp,Fen > Tıp,Geriatri ve Gerontoloji || Psikiyatri,Fen > Tıp > Geriatri ve Gerontoloji || Fen > Tıp > Psikiyatri,A Comparison of the Mini-Mental State Examination (MMSE) with the Five-Minute Cognitive Test (FCT) for Community Dwelling Older Adults: A Cross-Sectional Study,10.4274/ejgg.galenos.2025.2025-3-11,ENG
1387740,11559,1.5512308,9.766455,Fen > Temel Bilimler,Fen > Temel Bilimler,Astronomi ve Astrofizik,Fen > Temel Bilimler > Astronomi ve Astrofizik,Gezegenli Yildizlarin Parametreleri İle Temel Astrofizikte Bazi İstatistik Bağintilar Ve Bu Bağintilardaki Metal Bolluğu Etkisinin Araştirilmasi,,TUR
1359829,6633,4.861833,1.1136636,Fen > Tıp,Fen > Tıp || Fen > Mühendislik,"Anatomi ve Morfoloji || Cerrahi || Mühendislik, Biyotıp",Fen > Tıp > Anatomi ve Morfoloji,An Anatomical Investigation Regarding the Parietal Foramen in 174 Adult Parietal Bones,10.14744/cpr.2024.92514,ENG
1429216,19461,4.915311,6.3984427,Fen > Temel Bilimler,Fen > Temel Bilimler,Biyoloji Çeşitliliğinin Korunması || Ekoloji,Fen > Temel Bilimler > Biyoloji Çeşitliliğinin Korunması || Fen > Temel Bilimler > Ekoloji || Fen > Ziraat > Bitki Bilimleri,Farklı Park Tipolojilerinde Tür Kompozisyonu ve Çeşitlilik Örüntüleri: Düzce Örneği,10.17474/artvinofd.1896115,TUR
1397994,15240,5.204195,1.3706142,Fen > Tıp,Fen > Tıp,Anestezi || Ortopedi || Rehabilitasyon,Fen > Tıp > Sağlık Bilimleri ve Hizmetleri || Sosyal > Sosyal > Hemşirelik,"Effects of Local Cold Application and Manual Pressure Application on Pain, Comfort, and Injection Satisfaction in Subcutaneous Injection Application:  Experimental Study",10.33808/clinexphealthsci.1773127,ENG
1384690,10793,9.267497,7.55712,Sosyal > Sosyal,Sosyal > Sosyal,Dil ve Dil Bilim || Din Bilimi,Sosyal > Sosyal > Müzik,Göksel Baktagir’in Kanun İcra Tekniklerinin İncelenmesi: ‘Dalgalar’ Saz Eseri Örneği,10.17484/yedi.1796113,TUR
1378942,9555,7.251096,3.5986328,Sosyal > Sosyal,Sosyal > Sosyal,"Eğitim, Özel || Eğitim, Eğitim Araştırmaları","Sosyal > Sosyal > Eğitim, Özel || Sosyal > Sosyal > Psikoloji",Engelli çocuğa sahip ebeveynlerde bakım verme yükü ve psikolojik sağlamlık ilişkisi,10.32322/jhsm.1662323,TUR
1199588,316,1.3533995,8.77022,Fen > Temel Bilimler,Fen > Temel Bilimler || Fen > Mühendislik,"Fizik, Nükleer || Nanobilim ve Nanoteknoloji","Fen > Mühendislik > Nükleer Bilim ve Teknolojisi || Fen > Temel Bilimler > Fizik, Nükleer",Bor karbür-silisyum karbür kompozit malzemelerin nötron zayıflatma özelliklerinin MCNP6 simülasyonu ile incelenmesi,10.30728/boron.1267320,TUR
1383020,10370,7.441027,5.3676567,Sosyal > Sosyal,Sosyal > Sosyal,"İşletme || Eğitim, Eğitim Araştırmaları","Fen > Temel Bilimler > İstatistik ve Olasılık || Sosyal > Sosyal > Eğitim, Eğitim Araştırmaları",Re-evaluation of the TÜBİTAK Entrepreneurial and Innovative University Index using objective weighting methods,10.17093/alphanumeric.1723778,ENG
1303610,2882,4.562324,2.3569584,Fen > Tıp,Fen > Tıp,"Solunum Sistemi || Pediatri || Yoğun Bakım, Tıp","Fen > Mühendislik > Taşınım Bilimi ve Teknolojisi || Fen > Tıp > Yoğun Bakım, Tıp",Çocuk Yoğun Bakımda Ventilatör İlişkili Pnömoni: 7 Yıllık Değerlendirme,10.5578/ced.20250102,TUR
1393375,13450,5.667409,3.6822283,Fen > Tıp,Fen > Tıp,"Tıbbi Laboratuar Teknolojisi || İmmünoloji || Yoğun Bakım, Tıp",Fen > Tıp > Dermatoloji,Validity and reliability of the Turkish version of the topical corticosteroid phobia (TOPICOP) scale,10.55730/1300-0144.6109,ENG
1394016,13776,3.271639,2.1422806,Fen > Tıp,Fen > Tıp,Romatoloji || Hematoloji || İmmünoloji,Fen > Tıp > Dermatoloji,Psoriasis Vulgaris Tedavisinde Biyolojik Ajanların Güvenliliği: Klinik Çalışmalar ve Gerçek Yaşam Verilerinin Derlemesi,10.30733/std.2026.01920,TUR
1254663,1449,9.348466,7.2182527,Sosyal > Sosyal,Sosyal > Sosyal,Din Bilimi,Sosyal > Sosyal > Din Bilimi || Sosyal > Sosyal > Etik || Sosyal > Sosyal > Mantık || Sosyal > Sosyal > Tarih,Kurgu İle Gerçek Arasında Halife Me’mûn’un Tevbesi ve Zâhid Oğlu Ali’nin Kıssası,10.69576/ihya.1457147,TUR
1407152,18906,9.311036,5.289708,Sosyal > Sosyal,Sosyal > Sosyal,Kadın Araştırmaları,Sosyal > Sosyal > Kadın Araştırmaları || Sosyal > Sosyal > Psikoloji,İNCEL OLGUSUNA DAİR PSİKOLOJİK ARAŞTIRMA VE YAKLAŞIMLAR,10.35379/cusosbil.1589764,TUR
1232530,782,2.2133918,7.8173637,Fen > Mühendislik,Fen > Mühendislik,"İnşaat Mühendisliği || Malzeme Bilimleri, Kompozitler || Malzeme Bilimleri, Özellik ve Test","Fen > Mühendislik > Jeoloji || Fen > Mühendislik > İnşaat Mühendisliği || Fen > Temel Bilimler > Kimya, Analitik || Fen > Temel Bilimler > Kimya, Organik || Fen > Temel Bilimler > Kimya, Tıbbi || Fen > Temel Bilimler > Kimya, Uygulamalı || Fen > Temel Bilimler > Kimya, İnorganik ve Nükleer",Geri Dönüştürülmüş Çimento Harç Tozunun Çimento Bağlayıcılı Kompozitler Üzerindeki Etkisi,10.2339/politeknik.1135957,TUR
1346892,5219,1.6674601,7.2336597,Fen > Mühendislik,Fen > Mühendislik,"Mühendislik, Biyotıp || Malzeme Bilimleri, Kompozitler","Fen > Mühendislik > Mühendislik, Elektrik ve Elektronik || Fen > Tıp > Adli Tıp || Fen > Tıp > Anatomi ve Morfoloji",Effects of Different Cementation Systems on Pull-out Bond Strength of Fibre Post to Bioceramic Putty Using a 3D Prefabricated Root Canal Model of Immature Permanent Teeth: An In-Vitro Study,10.14744/eej.2024.30301,ENG
1392109,12822,3.5801587,6.288633,Fen > Temel Bilimler,Fen > Temel Bilimler,Çevre Bilimleri || Deniz ve Tatlı Su Biyolojisi,Fen > Temel Bilimler > Çevre Bilimleri || Sosyal > Sosyal > Coğrafya,"A comprehensive analysis of Türkiye’s beaches: spatial distribution, morphometry, and human impacts",10.55730/1300-0985.1998,ENG
1400298,16212,7.644805,4.487395,Sosyal > Sosyal,Sosyal > Sosyal || Fen > Mühendislik,"Madde Bağımlılığı || Bilgisayar Bilimleri, Yazılım Mühendisliği","Sosyal > Sosyal > Eğitim, Eğitim Araştırmaları || Sosyal > Sosyal > İletişim",Meslek Yüksekokulu Öğrencilerinin Dijital Oyun Okuryazarlık Farkındalıkları ve Risk Bilinçleri,10.11616/asbi.1824193,TUR
1359782,6618,6.851995,6.577533,Sosyal > Sosyal,Sosyal > Sosyal,Siyasi Bilimler || İletişim || İşletme,"Fen > Mühendislik > Mühendislik, Hava ve Uzay || Sosyal > Sosyal > Siyasi Bilimler",Turkish Space Policy in a Technopolar Paradigm Shift: A Roadmap,10.25253/99.2025272.13,ENG
